时间,数值
2025-07-27 15:15:45.394,3055.0
2025-07-27 15:15:45.395,2825.0
2025-07-27 15:15:45.395,2780.0
2025-07-27 15:15:45.426,3005.0
2025-07-27 15:15:45.427,3035.0
2025-07-27 15:15:45.427,2885.0
2025-07-27 15:15:45.428,2820.0
2025-07-27 15:15:45.429,3075.0
2025-07-27 15:15:45.460,3020.0
2025-07-27 15:15:45.461,2805.0
2025-07-27 15:15:45.461,2735.0
2025-07-27 15:15:45.462,2985.0
2025-07-27 15:15:45.462,3115.0
2025-07-27 15:15:45.493,2815.0
2025-07-27 15:15:45.495,2915.0
2025-07-27 15:15:45.495,2890.0
2025-07-27 15:15:45.496,3000.0
2025-07-27 15:15:45.496,2860.0
2025-07-27 15:15:45.497,2845.0
2025-07-27 15:15:45.527,3055.0
2025-07-27 15:15:45.528,2985.0
2025-07-27 15:15:45.530,2835.0
2025-07-27 15:15:45.530,2780.0
2025-07-27 15:15:45.531,3105.0
2025-07-27 15:15:45.561,3090.0
2025-07-27 15:15:45.562,2845.0
2025-07-27 15:15:45.563,3000.0
2025-07-27 15:15:45.563,2925.0
2025-07-27 15:15:45.564,2990.0
2025-07-27 15:15:45.595,2745.0
2025-07-27 15:15:45.596,2835.0
2025-07-27 15:15:45.597,3030.0
2025-07-27 15:15:45.597,3125.0
2025-07-27 15:15:45.598,2885.0
2025-07-27 15:15:45.598,2795.0
2025-07-27 15:15:45.629,3010.0
2025-07-27 15:15:45.631,3055.0
2025-07-27 15:15:45.631,2880.0
2025-07-27 15:15:45.632,3000.0
2025-07-27 15:15:45.632,3045.0
2025-07-27 15:15:45.662,2945.0
2025-07-27 15:15:45.663,2725.0
2025-07-27 15:15:45.664,2750.0
2025-07-27 15:15:45.665,3010.0
2025-07-27 15:15:45.665,3140.0
2025-07-27 15:15:45.697,2850.0
2025-07-27 15:15:45.698,2920.0
2025-07-27 15:15:45.699,2955.0
2025-07-27 15:15:45.700,3030.0
2025-07-27 15:15:45.700,2815.0
2025-07-27 15:15:45.701,2735.0
2025-07-27 15:15:45.730,2990.0
2025-07-27 15:15:45.732,3075.0
2025-07-27 15:15:45.733,2900.0
2025-07-27 15:15:45.733,3000.0
2025-07-27 15:15:45.734,3065.0
2025-07-27 15:15:45.765,2950.0
2025-07-27 15:15:45.766,2750.0
2025-07-27 15:15:45.766,2740.0
2025-07-27 15:15:45.767,3000.0
2025-07-27 15:15:45.768,3160.0
2025-07-27 15:15:45.798,2860.0
2025-07-27 15:15:45.858,2965.0
2025-07-27 15:15:45.858,3030.0
2025-07-27 15:15:45.859,3055.0
2025-07-27 15:15:45.860,2815.0
2025-07-27 15:15:45.861,2890.0
2025-07-27 15:15:45.861,2980.0
2025-07-27 15:15:45.862,3045.0
2025-07-27 15:15:45.862,2860.0
2025-07-27 15:15:45.863,2975.0
2025-07-27 15:15:45.864,3015.0
2025-07-27 15:15:45.868,2935.0
2025-07-27 15:15:45.869,2745.0
2025-07-27 15:15:45.870,2720.0
2025-07-27 15:15:45.870,2985.0
2025-07-27 15:15:45.871,3140.0
2025-07-27 15:15:45.900,2830.0
2025-07-27 15:15:45.901,2940.0
2025-07-27 15:15:45.903,2960.0
2025-07-27 15:15:45.903,3005.0
2025-07-27 15:15:45.904,2815.0
2025-07-27 15:15:45.905,2785.0
2025-07-27 15:15:45.934,3040.0
2025-07-27 15:15:45.935,3055.0
2025-07-27 15:15:45.936,2880.0
2025-07-27 15:15:45.938,2820.0
2025-07-27 15:15:45.938,3065.0
2025-07-27 15:15:45.967,3015.0
2025-07-27 15:15:45.969,2775.0
2025-07-27 15:15:45.969,2710.0
2025-07-27 15:15:45.970,3020.0
2025-07-27 15:15:45.971,3210.0
2025-07-27 15:15:46.001,2885.0
2025-07-27 15:15:46.002,2980.0
2025-07-27 15:15:46.004,2960.0
2025-07-27 15:15:46.005,3035.0
2025-07-27 15:15:46.005,2840.0
2025-07-27 15:15:46.006,2740.0
2025-07-27 15:15:46.035,2965.0
2025-07-27 15:15:46.037,3005.0
2025-07-27 15:15:46.037,2850.0
2025-07-27 15:15:46.038,2815.0
2025-07-27 15:15:46.038,3100.0
2025-07-27 15:15:46.069,3020.0
2025-07-27 15:15:46.070,2790.0
2025-07-27 15:15:46.071,2745.0
2025-07-27 15:15:46.071,3020.0
2025-07-27 15:15:46.072,3150.0
2025-07-27 15:15:46.103,2840.0
2025-07-27 15:15:46.104,2935.0
2025-07-27 15:15:46.104,2945.0
2025-07-27 15:15:46.105,3015.0
2025-07-27 15:15:46.106,2770.0
2025-07-27 15:15:46.106,2715.0
2025-07-27 15:15:46.137,3005.0
2025-07-27 15:15:46.137,3060.0
2025-07-27 15:15:46.139,2885.0
2025-07-27 15:15:46.139,2795.0
2025-07-27 15:15:46.140,3070.0
2025-07-27 15:15:46.171,3075.0
2025-07-27 15:15:46.172,2830.0
2025-07-27 15:15:46.173,2995.0
2025-07-27 15:15:46.173,2955.0
2025-07-27 15:15:46.173,2980.0
2025-07-27 15:15:46.205,2730.0
2025-07-27 15:15:46.206,2810.0
2025-07-27 15:15:46.207,3040.0
2025-07-27 15:15:46.207,3160.0
2025-07-27 15:15:46.208,2900.0
2025-07-27 15:15:46.209,2830.0
2025-07-27 15:15:46.239,3000.0
2025-07-27 15:15:46.240,2995.0
2025-07-27 15:15:46.240,2830.0
2025-07-27 15:15:46.241,2780.0
2025-07-27 15:15:46.242,3095.0
2025-07-27 15:15:46.273,3115.0
2025-07-27 15:15:46.274,2860.0
2025-07-27 15:15:46.275,3030.0
2025-07-27 15:15:46.275,2925.0
2025-07-27 15:15:46.276,2935.0
2025-07-27 15:15:46.359,2715.0
2025-07-27 15:15:46.361,2830.0
2025-07-27 15:15:46.361,3000.0
2025-07-27 15:15:46.362,3130.0
2025-07-27 15:15:46.362,2875.0
2025-07-27 15:15:46.363,2820.0
2025-07-27 15:15:46.364,2990.0
2025-07-27 15:15:46.364,2995.0
2025-07-27 15:15:46.365,2955.0
2025-07-27 15:15:46.366,2765.0
2025-07-27 15:15:46.366,2990.0
2025-07-27 15:15:46.374,3015.0
2025-07-27 15:15:46.375,3015.0
2025-07-27 15:15:46.376,2705.0
2025-07-27 15:15:46.377,2845.0
2025-07-27 15:15:46.378,2995.0
2025-07-27 15:15:46.408,3100.0
2025-07-27 15:15:46.408,2880.0
2025-07-27 15:15:46.410,2940.0
2025-07-27 15:15:46.411,3020.0
2025-07-27 15:15:46.412,2920.0
2025-07-27 15:15:46.412,2785.0
2025-07-27 15:15:46.441,2745.0
2025-07-27 15:15:46.442,3130.0
2025-07-27 15:15:46.444,3105.0
2025-07-27 15:15:46.444,2860.0
2025-07-27 15:15:46.445,3020.0
2025-07-27 15:15:46.476,2920.0
2025-07-27 15:15:46.477,2965.0
2025-07-27 15:15:46.478,2705.0
2025-07-27 15:15:46.479,2810.0
2025-07-27 15:15:46.479,3070.0
2025-07-27 15:15:46.510,3200.0
2025-07-27 15:15:46.512,2930.0
2025-07-27 15:15:46.512,2945.0
2025-07-27 15:15:46.513,2965.0
2025-07-27 15:15:46.513,2880.0
2025-07-27 15:15:46.514,2780.0
2025-07-27 15:15:46.544,2850.0
2025-07-27 15:15:46.545,3180.0
2025-07-27 15:15:46.546,3070.0
2025-07-27 15:15:46.546,2825.0
2025-07-27 15:15:46.547,3015.0
2025-07-27 15:15:46.578,2935.0
2025-07-27 15:15:46.579,2950.0
2025-07-27 15:15:46.579,2715.0
2025-07-27 15:15:46.580,2845.0
2025-07-27 15:15:46.580,3050.0
2025-07-27 15:15:46.612,3115.0
2025-07-27 15:15:46.613,2880.0
2025-07-27 15:15:46.614,2810.0
2025-07-27 15:15:46.614,2940.0
2025-07-27 15:15:46.615,3005.0
2025-07-27 15:15:46.615,2885.0
2025-07-27 15:15:46.645,2825.0
2025-07-27 15:15:46.647,3090.0
2025-07-27 15:15:46.647,3050.0
2025-07-27 15:15:46.648,2825.0
2025-07-27 15:15:46.649,2995.0
2025-07-27 15:15:46.680,2930.0
2025-07-27 15:15:46.681,2990.0
2025-07-27 15:15:46.681,2735.0
2025-07-27 15:15:46.682,2810.0
2025-07-27 15:15:46.682,3045.0
2025-07-27 15:15:46.713,3200.0
2025-07-27 15:15:46.714,2925.0
2025-07-27 15:15:46.716,2960.0
2025-07-27 15:15:46.716,2975.0
2025-07-27 15:15:46.717,2900.0
2025-07-27 15:15:46.717,2795.0
2025-07-27 15:15:46.747,2820.0
2025-07-27 15:15:46.747,3140.0
2025-07-27 15:15:46.749,3055.0
2025-07-27 15:15:46.749,2840.0
2025-07-27 15:15:46.750,3000.0
2025-07-27 15:15:46.781,2940.0
2025-07-27 15:15:46.782,2970.0
2025-07-27 15:15:46.782,2710.0
2025-07-27 15:15:46.783,2820.0
2025-07-27 15:15:46.784,3050.0
2025-07-27 15:15:46.855,3115.0
2025-07-27 15:15:46.856,2890.0
2025-07-27 15:15:46.856,2820.0
2025-07-27 15:15:46.856,2985.0
2025-07-27 15:15:46.857,2960.0
2025-07-27 15:15:46.857,2840.0
2025-07-27 15:15:46.858,2790.0
2025-07-27 15:15:46.859,3075.0
2025-07-27 15:15:46.859,3110.0
2025-07-27 15:15:46.860,2880.0
2025-07-27 15:15:46.861,3055.0
2025-07-27 15:15:46.882,2955.0
2025-07-27 15:15:46.883,2980.0
2025-07-27 15:15:46.884,2735.0
2025-07-27 15:15:46.885,2955.0
2025-07-27 15:15:46.885,3035.0
2025-07-27 15:15:46.917,3110.0
2025-07-27 15:15:46.918,2865.0
2025-07-27 15:15:46.918,2920.0
2025-07-27 15:15:46.919,2995.0
2025-07-27 15:15:46.919,2905.0
2025-07-27 15:15:46.920,2820.0
2025-07-27 15:15:46.950,3040.0
2025-07-27 15:15:46.951,3080.0
2025-07-27 15:15:46.952,3050.0
2025-07-27 15:15:46.953,2810.0
2025-07-27 15:15:46.954,2985.0
2025-07-27 15:15:46.985,2940.0
2025-07-27 15:15:46.986,3005.0
2025-07-27 15:15:46.987,2760.0
2025-07-27 15:15:46.987,2870.0
2025-07-27 15:15:46.988,3065.0
2025-07-27 15:15:47.018,3135.0
2025-07-27 15:15:47.019,2895.0
2025-07-27 15:15:47.021,2915.0
2025-07-27 15:15:47.021,2945.0
2025-07-27 15:15:47.022,2875.0
2025-07-27 15:15:47.023,2790.0
2025-07-27 15:15:47.052,2830.0
2025-07-27 15:15:47.053,3160.0
2025-07-27 15:15:47.054,3045.0
2025-07-27 15:15:47.054,2820.0
2025-07-27 15:15:47.055,2995.0
2025-07-27 15:15:47.085,2930.0
2025-07-27 15:15:47.086,2950.0
2025-07-27 15:15:47.087,2725.0
2025-07-27 15:15:47.088,2835.0
2025-07-27 15:15:47.089,3020.0
2025-07-27 15:15:47.120,3105.0
2025-07-27 15:15:47.121,2875.0
2025-07-27 15:15:47.121,2810.0
2025-07-27 15:15:47.122,3025.0
2025-07-27 15:15:47.123,3040.0
2025-07-27 15:15:47.123,2880.0
2025-07-27 15:15:47.153,2810.0
2025-07-27 15:15:47.154,3075.0
2025-07-27 15:15:47.155,3100.0
2025-07-27 15:15:47.155,2875.0
2025-07-27 15:15:47.156,3000.0
2025-07-27 15:15:47.188,2920.0
2025-07-27 15:15:47.189,2960.0
2025-07-27 15:15:47.190,2720.0
2025-07-27 15:15:47.190,2800.0
2025-07-27 15:15:47.191,3025.0
2025-07-27 15:15:47.221,3185.0
2025-07-27 15:15:47.223,2935.0
2025-07-27 15:15:47.223,2960.0
2025-07-27 15:15:47.224,2985.0
2025-07-27 15:15:47.224,2920.0
2025-07-27 15:15:47.225,2795.0
2025-07-27 15:15:47.255,2770.0
2025-07-27 15:15:47.255,3135.0
2025-07-27 15:15:47.257,3135.0
2025-07-27 15:15:47.258,2875.0
2025-07-27 15:15:47.259,3035.0
2025-07-27 15:15:47.289,2910.0
2025-07-27 15:15:47.290,2940.0
2025-07-27 15:15:47.292,2745.0
2025-07-27 15:15:47.292,2820.0
2025-07-27 15:15:47.293,2995.0
2025-07-27 15:15:47.364,3115.0
2025-07-27 15:15:47.364,2880.0
2025-07-27 15:15:47.365,2795.0
2025-07-27 15:15:47.366,2995.0
2025-07-27 15:15:47.366,3045.0
2025-07-27 15:15:47.366,2905.0
2025-07-27 15:15:47.367,3030.0
2025-07-27 15:15:47.368,3050.0
2025-07-27 15:15:47.368,2915.0
2025-07-27 15:15:47.369,2740.0
2025-07-27 15:15:47.370,2745.0
2025-07-27 15:15:47.391,3055.0
2025-07-27 15:15:47.391,3160.0
2025-07-27 15:15:47.392,2870.0
2025-07-27 15:15:47.392,2940.0
2025-07-27 15:15:47.393,2975.0
2025-07-27 15:15:47.425,3020.0
2025-07-27 15:15:47.426,2785.0
2025-07-27 15:15:47.427,2760.0
2025-07-27 15:15:47.427,3040.0
2025-07-27 15:15:47.428,3060.0
2025-07-27 15:15:47.428,2865.0
2025-07-27 15:15:47.459,2985.0
2025-07-27 15:15:47.459,3020.0
2025-07-27 15:15:47.460,2960.0
2025-07-27 15:15:47.461,2750.0
2025-07-27 15:15:47.461,2740.0
2025-07-27 15:15:47.493,3020.0
2025-07-27 15:15:47.494,3155.0
2025-07-27 15:15:47.494,2845.0
2025-07-27 15:15:47.495,2925.0
2025-07-27 15:15:47.496,2985.0
2025-07-27 15:15:47.527,3000.0
2025-07-27 15:15:47.527,2830.0
2025-07-27 15:15:47.528,2800.0
2025-07-27 15:15:47.529,3010.0
2025-07-27 15:15:47.530,3065.0
2025-07-27 15:15:47.530,2880.0
2025-07-27 15:15:47.560,2805.0
2025-07-27 15:15:47.561,3135.0
2025-07-27 15:15:47.562,3090.0
2025-07-27 15:15:47.563,2820.0
2025-07-27 15:15:47.564,3005.0
2025-07-27 15:15:47.594,2925.0
2025-07-27 15:15:47.595,2980.0
2025-07-27 15:15:47.596,2720.0
2025-07-27 15:15:47.597,2780.0
2025-07-27 15:15:47.597,3040.0
2025-07-27 15:15:47.629,3195.0
2025-07-27 15:15:47.629,2920.0
2025-07-27 15:15:47.631,2865.0
2025-07-27 15:15:47.631,2960.0
2025-07-27 15:15:47.632,2940.0
2025-07-27 15:15:47.633,2795.0
2025-07-27 15:15:47.662,2770.0
2025-07-27 15:15:47.663,3085.0
2025-07-27 15:15:47.665,3120.0
2025-07-27 15:15:47.665,2880.0
2025-07-27 15:15:47.666,3020.0
2025-07-27 15:15:47.696,2920.0
2025-07-27 15:15:47.696,2945.0
2025-07-27 15:15:47.699,2720.0
2025-07-27 15:15:47.700,2850.0
2025-07-27 15:15:47.700,3050.0
2025-07-27 15:15:47.729,3145.0
2025-07-27 15:15:47.731,2880.0
2025-07-27 15:15:47.731,2810.0
2025-07-27 15:15:47.732,3040.0
2025-07-27 15:15:47.732,3020.0
2025-07-27 15:15:47.733,2835.0
2025-07-27 15:15:47.764,2785.0
2025-07-27 15:15:47.765,3085.0
2025-07-27 15:15:47.766,3095.0
2025-07-27 15:15:47.767,2870.0
2025-07-27 15:15:47.767,3020.0
2025-07-27 15:15:47.797,2925.0
2025-07-27 15:15:47.853,2965.0
2025-07-27 15:15:47.854,2710.0
2025-07-27 15:15:47.854,2835.0
2025-07-27 15:15:47.855,3110.0
2025-07-27 15:15:47.855,3150.0
2025-07-27 15:15:47.856,2925.0
2025-07-27 15:15:47.857,2945.0
2025-07-27 15:15:47.858,2940.0
2025-07-27 15:15:47.858,2875.0
2025-07-27 15:15:47.859,2795.0
2025-07-27 15:15:47.865,2815.0
2025-07-27 15:15:47.867,3165.0
2025-07-27 15:15:47.867,3120.0
2025-07-27 15:15:47.868,2855.0
2025-07-27 15:15:47.868,2970.0
2025-07-27 15:15:47.899,2870.0
2025-07-27 15:15:47.900,2985.0
2025-07-27 15:15:47.901,2780.0
2025-07-27 15:15:47.902,2865.0
2025-07-27 15:15:47.902,3050.0
2025-07-27 15:15:47.932,3135.0
2025-07-27 15:15:47.934,2885.0
2025-07-27 15:15:47.935,2915.0
2025-07-27 15:15:47.935,2950.0
2025-07-27 15:15:47.936,2900.0
2025-07-27 15:15:47.936,2800.0
2025-07-27 15:15:47.967,2835.0
2025-07-27 15:15:47.968,3160.0
2025-07-27 15:15:47.969,3060.0
2025-07-27 15:15:47.970,2835.0
2025-07-27 15:15:47.970,3025.0
2025-07-27 15:15:48.001,2920.0
2025-07-27 15:15:48.001,2955.0
2025-07-27 15:15:48.003,2690.0
2025-07-27 15:15:48.003,2815.0
2025-07-27 15:15:48.004,3095.0
2025-07-27 15:15:48.035,3165.0
2025-07-27 15:15:48.036,2895.0
2025-07-27 15:15:48.036,2805.0
2025-07-27 15:15:48.038,2970.0
2025-07-27 15:15:48.038,3035.0
2025-07-27 15:15:48.039,2885.0
2025-07-27 15:15:48.069,2815.0
2025-07-27 15:15:48.069,3050.0
2025-07-27 15:15:48.070,3010.0
2025-07-27 15:15:48.072,2775.0
2025-07-27 15:15:48.072,2760.0
2025-07-27 15:15:48.102,3035.0
2025-07-27 15:15:48.103,3155.0
2025-07-27 15:15:48.104,2840.0
2025-07-27 15:15:48.105,2940.0
2025-07-27 15:15:48.105,3020.0
2025-07-27 15:15:48.136,3020.0
2025-07-27 15:15:48.138,2835.0
2025-07-27 15:15:48.138,2755.0
2025-07-27 15:15:48.139,3020.0
2025-07-27 15:15:48.139,3040.0
2025-07-27 15:15:48.140,2860.0
2025-07-27 15:15:48.170,2995.0
2025-07-27 15:15:48.170,3055.0
2025-07-27 15:15:48.173,2935.0
2025-07-27 15:15:48.173,2710.0
2025-07-27 15:15:48.174,2705.0
2025-07-27 15:15:48.204,3080.0
2025-07-27 15:15:48.205,3265.0
2025-07-27 15:15:48.206,2940.0
2025-07-27 15:15:48.206,2995.0
2025-07-27 15:15:48.207,3080.0
2025-07-27 15:15:48.239,2780.0
2025-07-27 15:15:48.239,2820.0
2025-07-27 15:15:48.240,2885.0
2025-07-27 15:15:48.241,3060.0
2025-07-27 15:15:48.242,2960.0
2025-07-27 15:15:48.243,2805.0
2025-07-27 15:15:48.272,2950.0
2025-07-27 15:15:48.273,3100.0
2025-07-27 15:15:48.274,2990.0
2025-07-27 15:15:48.275,2775.0
2025-07-27 15:15:48.276,3035.0
2025-07-27 15:15:48.355,2975.0
2025-07-27 15:15:48.356,3010.0
2025-07-27 15:15:48.357,2770.0
2025-07-27 15:15:48.358,2940.0
2025-07-27 15:15:48.358,3020.0
2025-07-27 15:15:48.359,3075.0
2025-07-27 15:15:48.360,2820.0
2025-07-27 15:15:48.360,2775.0
2025-07-27 15:15:48.361,3005.0
2025-07-27 15:15:48.362,3015.0
2025-07-27 15:15:48.362,2850.0
2025-07-27 15:15:48.374,2990.0
2025-07-27 15:15:48.375,3055.0
2025-07-27 15:15:48.376,2965.0
2025-07-27 15:15:48.377,2750.0
2025-07-27 15:15:48.378,2735.0
2025-07-27 15:15:48.407,2985.0
2025-07-27 15:15:48.408,3150.0
2025-07-27 15:15:48.409,2870.0
2025-07-27 15:15:48.409,2930.0
2025-07-27 15:15:48.410,3005.0
2025-07-27 15:15:48.441,3035.0
2025-07-27 15:15:48.442,2850.0
2025-07-27 15:15:48.443,2930.0
2025-07-27 15:15:48.444,2980.0
2025-07-27 15:15:48.444,2895.0
2025-07-27 15:15:48.445,2795.0
2025-07-27 15:15:48.476,2830.0
2025-07-27 15:15:48.477,3150.0
2025-07-27 15:15:48.478,3070.0
2025-07-27 15:15:48.479,2820.0
2025-07-27 15:15:48.479,3035.0
2025-07-27 15:15:48.509,2930.0
2025-07-27 15:15:48.510,2970.0
2025-07-27 15:15:48.511,2710.0
2025-07-27 15:15:48.511,2840.0
2025-07-27 15:15:48.512,3075.0
2025-07-27 15:15:48.543,3175.0
2025-07-27 15:15:48.544,2905.0
2025-07-27 15:15:48.545,2940.0
2025-07-27 15:15:48.546,3020.0
2025-07-27 15:15:48.546,2915.0
2025-07-27 15:15:48.547,2775.0
2025-07-27 15:15:48.577,2750.0
2025-07-27 15:15:48.578,3115.0
2025-07-27 15:15:48.579,3100.0
2025-07-27 15:15:48.579,2870.0
2025-07-27 15:15:48.580,3035.0
2025-07-27 15:15:48.611,2930.0
2025-07-27 15:15:48.612,2960.0
2025-07-27 15:15:48.613,2690.0
2025-07-27 15:15:48.614,2805.0
2025-07-27 15:15:48.614,3090.0
2025-07-27 15:15:48.644,3235.0
2025-07-27 15:15:48.645,2945.0
2025-07-27 15:15:48.647,2970.0
2025-07-27 15:15:48.647,2970.0
2025-07-27 15:15:48.648,2925.0
2025-07-27 15:15:48.649,2825.0
2025-07-27 15:15:48.679,2780.0
2025-07-27 15:15:48.679,3090.0
2025-07-27 15:15:48.681,3095.0
2025-07-27 15:15:48.681,2895.0
2025-07-27 15:15:48.683,3050.0
2025-07-27 15:15:48.712,2980.0
2025-07-27 15:15:48.713,2975.0
2025-07-27 15:15:48.714,2725.0
2025-07-27 15:15:48.715,2910.0
2025-07-27 15:15:48.715,3030.0
2025-07-27 15:15:48.746,3125.0
2025-07-27 15:15:48.747,2865.0
2025-07-27 15:15:48.748,2905.0
2025-07-27 15:15:48.749,2960.0
2025-07-27 15:15:48.749,2960.0
2025-07-27 15:15:48.750,2830.0
2025-07-27 15:15:48.780,2785.0
2025-07-27 15:15:48.781,3105.0
2025-07-27 15:15:48.782,3120.0
2025-07-27 15:15:48.783,2870.0
2025-07-27 15:15:48.783,3020.0
2025-07-27 15:15:48.862,2915.0
2025-07-27 15:15:48.862,2960.0
2025-07-27 15:15:48.863,2700.0
2025-07-27 15:15:48.863,2815.0
2025-07-27 15:15:48.864,3080.0
2025-07-27 15:15:48.864,3120.0
2025-07-27 15:15:48.865,2870.0
2025-07-27 15:15:48.866,2820.0
2025-07-27 15:15:48.866,2980.0
2025-07-27 15:15:48.866,2975.0
2025-07-27 15:15:48.867,2840.0
2025-07-27 15:15:48.881,2790.0
2025-07-27 15:15:48.882,3100.0
2025-07-27 15:15:48.884,3105.0
2025-07-27 15:15:48.885,2860.0
2025-07-27 15:15:48.886,3035.0
2025-07-27 15:15:48.916,2895.0
2025-07-27 15:15:48.917,2935.0
2025-07-27 15:15:48.918,2755.0
2025-07-27 15:15:48.919,2865.0
2025-07-27 15:15:48.919,3090.0
2025-07-27 15:15:48.950,3145.0
2025-07-27 15:15:48.951,2915.0
2025-07-27 15:15:48.951,2910.0
2025-07-27 15:15:48.952,2940.0
2025-07-27 15:15:48.952,2970.0
2025-07-27 15:15:48.953,2835.0
2025-07-27 15:15:48.983,2785.0
2025-07-27 15:15:48.985,3055.0
2025-07-27 15:15:48.986,3065.0
2025-07-27 15:15:48.986,2845.0
2025-07-27 15:15:48.987,3010.0
2025-07-27 15:15:49.018,2950.0
2025-07-27 15:15:49.019,2975.0
2025-07-27 15:15:49.020,2740.0
2025-07-27 15:15:49.021,2875.0
2025-07-27 15:15:49.021,3045.0
2025-07-27 15:15:49.051,3130.0
2025-07-27 15:15:49.053,2875.0
2025-07-27 15:15:49.054,2795.0
2025-07-27 15:15:49.055,2955.0
2025-07-27 15:15:49.055,3010.0
2025-07-27 15:15:49.056,2875.0
2025-07-27 15:15:49.085,3020.0
2025-07-27 15:15:49.086,3065.0
2025-07-27 15:15:49.087,3045.0
2025-07-27 15:15:49.088,2795.0
2025-07-27 15:15:49.089,2970.0
2025-07-27 15:15:49.118,2930.0
2025-07-27 15:15:49.121,3005.0
2025-07-27 15:15:49.121,2720.0
2025-07-27 15:15:49.122,2825.0
2025-07-27 15:15:49.122,3020.0
2025-07-27 15:15:49.153,3160.0
2025-07-27 15:15:49.154,2890.0
2025-07-27 15:15:49.155,2815.0
2025-07-27 15:15:49.155,2995.0
2025-07-27 15:15:49.156,2970.0
2025-07-27 15:15:49.156,2820.0
2025-07-27 15:15:49.187,2790.0
2025-07-27 15:15:49.188,3090.0
2025-07-27 15:15:49.189,3100.0
2025-07-27 15:15:49.189,2860.0
2025-07-27 15:15:49.190,3065.0
2025-07-27 15:15:49.221,2925.0
2025-07-27 15:15:49.221,2975.0
2025-07-27 15:15:49.223,2715.0
2025-07-27 15:15:49.223,2830.0
2025-07-27 15:15:49.224,3040.0
2025-07-27 15:15:49.255,3130.0
2025-07-27 15:15:49.256,2880.0
2025-07-27 15:15:49.256,2935.0
2025-07-27 15:15:49.257,2990.0
2025-07-27 15:15:49.258,2920.0
2025-07-27 15:15:49.258,2770.0
2025-07-27 15:15:49.289,2765.0
2025-07-27 15:15:49.290,3145.0
2025-07-27 15:15:49.291,3085.0
2025-07-27 15:15:49.292,2840.0
2025-07-27 15:15:49.292,3015.0
2025-07-27 15:15:49.360,2915.0
2025-07-27 15:15:49.361,2965.0
2025-07-27 15:15:49.362,2710.0
2025-07-27 15:15:49.362,2820.0
2025-07-27 15:15:49.363,3070.0
2025-07-27 15:15:49.364,3140.0
2025-07-27 15:15:49.364,2880.0
2025-07-27 15:15:49.365,2810.0
2025-07-27 15:15:49.365,3035.0
2025-07-27 15:15:49.366,3060.0
2025-07-27 15:15:49.367,2880.0
2025-07-27 15:15:49.391,2980.0
2025-07-27 15:15:49.391,3080.0
2025-07-27 15:15:49.393,3085.0
2025-07-27 15:15:49.394,2830.0
2025-07-27 15:15:49.394,3030.0
2025-07-27 15:15:49.424,2920.0
2025-07-27 15:15:49.425,2945.0
2025-07-27 15:15:49.425,2715.0
2025-07-27 15:15:49.426,2825.0
2025-07-27 15:15:49.427,3040.0
2025-07-27 15:15:49.458,3140.0
2025-07-27 15:15:49.460,2860.0
2025-07-27 15:15:49.460,2810.0
2025-07-27 15:15:49.461,3030.0
2025-07-27 15:15:49.461,3020.0
2025-07-27 15:15:49.462,2860.0
2025-07-27 15:15:49.492,2770.0
2025-07-27 15:15:49.493,3090.0
2025-07-27 15:15:49.493,3100.0
2025-07-27 15:15:49.494,2860.0
2025-07-27 15:15:49.495,3020.0
2025-07-27 15:15:49.526,2940.0
2025-07-27 15:15:49.527,2975.0
2025-07-27 15:15:49.528,2745.0
2025-07-27 15:15:49.528,2845.0
2025-07-27 15:15:49.529,2995.0
2025-07-27 15:15:49.559,3120.0
2025-07-27 15:15:49.560,2850.0
2025-07-27 15:15:49.562,2805.0
2025-07-27 15:15:49.563,2965.0
2025-07-27 15:15:49.563,3035.0
2025-07-27 15:15:49.564,2885.0
2025-07-27 15:15:49.593,2990.0
2025-07-27 15:15:49.595,3030.0
2025-07-27 15:15:49.595,2965.0
2025-07-27 15:15:49.596,2740.0
2025-07-27 15:15:49.597,2745.0
2025-07-27 15:15:49.627,3050.0
2025-07-27 15:15:49.628,3190.0
2025-07-27 15:15:49.629,2880.0
2025-07-27 15:15:49.630,2980.0
2025-07-27 15:15:49.631,3055.0
2025-07-27 15:15:49.661,3060.0
2025-07-27 15:15:49.662,2820.0
2025-07-27 15:15:49.663,2895.0
2025-07-27 15:15:49.664,2985.0
2025-07-27 15:15:49.664,2980.0
2025-07-27 15:15:49.665,2795.0
2025-07-27 15:15:49.695,2800.0
2025-07-27 15:15:49.696,3170.0
2025-07-27 15:15:49.698,3115.0
2025-07-27 15:15:49.699,2915.0
2025-07-27 15:15:49.699,3025.0
2025-07-27 15:15:49.729,2935.0
2025-07-27 15:15:49.730,2935.0
2025-07-27 15:15:49.732,2705.0
2025-07-27 15:15:49.732,2785.0
2025-07-27 15:15:49.733,3095.0
2025-07-27 15:15:49.763,3270.0
2025-07-27 15:15:49.765,2965.0
2025-07-27 15:15:49.765,2985.0
2025-07-27 15:15:49.766,3035.0
2025-07-27 15:15:49.766,2900.0
2025-07-27 15:15:49.767,2750.0
2025-07-27 15:15:49.797,3015.0
2025-07-27 15:15:49.850,3025.0
2025-07-27 15:15:49.850,3010.0
2025-07-27 15:15:49.851,2785.0
2025-07-27 15:15:49.851,3010.0
2025-07-27 15:15:49.852,3015.0
2025-07-27 15:15:49.852,3020.0
2025-07-27 15:15:49.854,2750.0
